video,frame_idx,timestamp_ms,label,text
2426724416.mp4,240000,7999999,pack_type,***0 *
2426724416.mp4,240000,7999999,pack_choose,3::m
2426724416.mp4,240000,7999999,cash_out,2362#
2426724416.mp4,240000,7999999,reroll_price,72
2426724416.mp4,255000,8499999,blind,1833
2426724416.mp4,255000,8499999,choose_blind_or_shop,#
2426724416.mp4,255000,8499999,round_score,*0
2426724416.mp4,255000,8499999,hand_and_level,#
2426724416.mp4,255000,8499999,hands_left,4
2426724416.mp4,255000,8499999,discards_left,2
2426724416.mp4,255000,8499999,dollars,$37
2426724416.mp4,255000,8499999,ante,3/8
2426724416.mp4,255000,8499999,round,6
2426724416.mp4,255000,8499999,ante_or_lives_label,Ante
2426724416.mp4,255000,8499999,joker_values,4/5
2426724416.mp4,255000,8499999,consumable_values,1/2
2426724416.mp4,255000,8499999,hand_values,05
2426724416.mp4,255000,8499999,deck_values,39/47
2426724416.mp4,255000,8499999,pack_type,Arcana Pack
2426724416.mp4,255000,8499999,pack_choose,Choose1
2426724416.mp4,255000,8499999,cash_out,he Mag8*4* 6
2426724416.mp4,255000,8499999,reroll_price,8#
2426724416.mp4,270000,8999999,blind,"18,888"
2426724416.mp4,270000,8999999,choose_blind_or_shop,#
2426724416.mp4,270000,8999999,round_score,*0
2426724416.mp4,270000,8999999,hand_and_level,#
2426724416.mp4,270000,8999999,hands_left,4
2426724416.mp4,270000,8999999,discards_left,3
2426724416.mp4,270000,8999999,dollars,$48#
2426724416.mp4,270000,8999999,ante,5/8
2426724416.mp4,270000,8999999,round,13
2426724416.mp4,270000,8999999,ante_or_lives_label,Ante
2426724416.mp4,270000,8999999,joker_values,5/7
2426724416.mp4,270000,8999999,consumable_values,1/2
2426724416.mp4,270000,8999999,hand_values,#
2426724416.mp4,270000,8999999,deck_values,51/51
2426724416.mp4,270000,8999999,pack_type,#
2426724416.mp4,270000,8999999,pack_choose,#
2426724416.mp4,270000,8999999,cash_out,#8
2426724416.mp4,270000,8999999,reroll_price,$3#
2426724416.mp4,285000,9499999,blind,2888/868
2426724416.mp4,285000,9499999,choose_blind_or_shop,#
2426724416.mp4,285000,9499999,round_score,*0
2426724416.mp4,285000,9499999,hand_and_level,#
2426724416.mp4,285000,9499999,hands_left,4
2426724416.mp4,285000,9499999,discards_left,3
2426724416.mp4,285000,9499999,dollars,$28
2426724416.mp4,285000,9499999,ante,7/8
2426724416.mp4,285000,9499999,round,18
2426724416.mp4,285000,9499999,ante_or_lives_label,Ante
2426724416.mp4,285000,9499999,joker_values,6/7
2426724416.mp4,285000,9499999,consumable_values,1/2
2426724416.mp4,285000,9499999,hand_values,#
2426724416.mp4,285000,9499999,deck_values,43/43
2426724416.mp4,285000,9499999,pack_type,3
2426724416.mp4,285000,9499999,pack_choose,#
2426724416.mp4,285000,9499999,cash_out,*9#
2426724416.mp4,285000,9499999,reroll_price,$4
2426724416.mp4,300000,9999999,blind,8/888/88
2426724416.mp4,300000,9999999,choose_blind_or_shop,#
2426724416.mp4,300000,9999999,round_score,*0
2426724416.mp4,300000,9999999,hand_and_level,#
2426724416.mp4,300000,9999999,hands_left,4
2426724416.mp4,300000,9999999,discards_left,3
2426724416.mp4,300000,9999999,dollars,$107
2426724416.mp4,300000,9999999,ante,9/8
2426724416.mp4,300000,9999999,round,24
2426724416.mp4,300000,9999999,ante_or_lives_label,Ante
2426724416.mp4,300000,9999999,joker_values,7/7
2426724416.mp4,300000,9999999,consumable_values,1/2
2426724416.mp4,300000,9999999,hand_values,#
2426724416.mp4,300000,9999999,deck_values,35/35
2426724416.mp4,300000,9999999,pack_type,#
2426724416.mp4,300000,9999999,pack_choose,
2426724416.mp4,300000,9999999,cash_out,##0
2426724416.mp4,300000,9999999,reroll_price,$4#
2426724416.mp4,315000,10499999,blind,188/8888
2426724416.mp4,315000,10499999,choose_blind_or_shop,#
2426724416.mp4,315000,10499999,round_score,*0
2426724416.mp4,315000,10499999,hand_and_level,#
2426724416.mp4,315000,10499999,hands_left,4
2426724416.mp4,315000,10499999,discards_left,3
2426724416.mp4,315000,10499999,dollars,$110
2426724416.mp4,315000,10499999,ante,10/8
2426724416.mp4,315000,10499999,round,29
2426724416.mp4,315000,10499999,ante_or_lives_label,Ante
2426724416.mp4,315000,10499999,joker_values,7/7
2426724416.mp4,315000,10499999,consumable_values,1/2
2426724416.mp4,315000,10499999,hand_values,#
2426724416.mp4,315000,10499999,deck_values,27/27
2426724416.mp4,315000,10499999,pack_type,#
2426724416.mp4,315000,10499999,pack_choose,#
2426724416.mp4,315000,10499999,cash_out,108Tralisoa
2426724416.mp4,315000,10499999,reroll_price,$3
2426724416.mp4,330000,10999999,blind,#
2426724416.mp4,330000,10999999,choose_blind_or_shop,#
2426724416.mp4,330000,10999999,round_score,"*2,674,248,480"
2426724416.mp4,330000,10999999,hand_and_level,Flush Five lvl.17
2426724416.mp4,330000,10999999,hands_left,3
2426724416.mp4,330000,10999999,discards_left,1
2426724416.mp4,330000,10999999,dollars,$123
2426724416.mp4,330000,10999999,ante,12/8
2426724416.mp4,330000,10999999,round,33
2426724416.mp4,330000,10999999,ante_or_lives_label,Ante
2426724416.mp4,330000,10999999,joker_values,7/7
2426724416.mp4,330000,10999999,consumable_values,0/2
2426724416.mp4,330000,10999999,hand_values,#
2426724416.mp4,330000,10999999,deck_values,19/19
2426724416.mp4,330000,10999999,pack_type,#
2426724416.mp4,330000,10999999,pack_choose,#
2426724416.mp4,330000,10999999,cash_out,#
2426724416.mp4,330000,10999999,reroll_price,#
2426724416.mp4,345000,11499999,blind,Big Blind
2426724416.mp4,345000,11499999,choose_blind_or_shop,"13*1,20n"
2426724416.mp4,345000,11499999,round_score,*0
2426724416.mp4,345000,11499999,hand_and_level,Flush Five lvl.27
2426724416.mp4,345000,11499999,hands_left,3
2426724416.mp4,345000,11499999,discards_left,3
2426724416.mp4,345000,11499999,dollars,$113
2426724416.mp4,345000,11499999,ante,12/8
2426724416.mp4,345000,11499999,round,38
2426724416.mp4,345000,11499999,ante_or_lives_label,Ante
2426724416.mp4,345000,11499999,joker_values,7/7
2426724416.mp4,345000,11499999,consumable_values,1/2
2426724416.mp4,345000,11499999,hand_values,#
2426724416.mp4,345000,11499999,deck_values,6/15
2426724416.mp4,345000,11499999,pack_type,0#aSo
2426724416.mp4,345000,11499999,pack_choose,#
2426724416.mp4,345000,11499999,cash_out,#
2426724416.mp4,345000,11499999,reroll_price,18
2426724416.mp4,360000,11999999,blind,Big Blind
2426724416.mp4,360000,11999999,choose_blind_or_shop,"19*2,700"
2426724416.mp4,360000,11999999,round_score,*0
2426724416.mp4,360000,11999999,hand_and_level,#
2426724416.mp4,360000,11999999,hands_left,3
2426724416.mp4,360000,11999999,discards_left,2
2426724416.mp4,360000,11999999,dollars,#$75#
2426724416.mp4,360000,11999999,ante,13/8
2426724416.mp4,360000,11999999,round,41
2426724416.mp4,360000,11999999,ante_or_lives_label,Ante
2426724416.mp4,360000,11999999,joker_values,7/7
2426724416.mp4,360000,11999999,consumable_values,1/2
2426724416.mp4,360000,11999999,hand_values,#
2426724416.mp4,360000,11999999,deck_values,6/18
2426724416.mp4,360000,11999999,pack_type,#aSoe#
2426724416.mp4,360000,11999999,pack_choose,#
2426724416.mp4,360000,11999999,cash_out,#
2426724416.mp4,360000,11999999,reroll_price,#
2426724416.mp4,375000,12499999,blind,Small Blind
2426724416.mp4,375000,12499999,choose_blind_or_shop,"*1,10"
2426724416.mp4,375000,12499999,round_score,"*2,084e13"
2426724416.mp4,375000,12499999,hand_and_level,#
2426724416.mp4,375000,12499999,hands_left,#
2426724416.mp4,375000,12499999,discards_left,#
2426724416.mp4,375000,12499999,dollars,#$72#
2426724416.mp4,375000,12499999,ante,1/8
2426724416.mp4,375000,12499999,round,46
2426724416.mp4,375000,12499999,ante_or_lives_label,#Anite
2426724416.mp4,375000,12499999,joker_values,#
2426724416.mp4,375000,12499999,consumable_values,1/2
2426724416.mp4,375000,12499999,hand_values,1/9
2426724416.mp4,375000,12499999,deck_values,0/19
2426724416.mp4,375000,12499999,pack_type,#
2426724416.mp4,375000,12499999,pack_choose,*8
2426724416.mp4,375000,12499999,cash_out,#362#
2426724416.mp4,375000,12499999,reroll_price,7*
2426724416.mp4,390000,12999999,blind,Small Blind
2426724416.mp4,390000,12999999,choose_blind_or_shop,"18*9,00"
2426724416.mp4,390000,12999999,round_score,"*1,040"
2426724416.mp4,390000,12999999,hand_and_level,Pair lvl.9
2426724416.mp4,390000,12999999,hands_left,3
2426724416.mp4,390000,12999999,discards_left,0
2426724416.mp4,390000,12999999,dollars,$23#
2426724416.mp4,390000,12999999,ante,4/8
2426724416.mp4,390000,12999999,round,10
2426724416.mp4,390000,12999999,ante_or_lives_label,Ante
2426724416.mp4,390000,12999999,joker_values,4/5
2426724416.mp4,390000,12999999,consumable_values,0/2
2426724416.mp4,390000,12999999,hand_values,#
2426724416.mp4,390000,12999999,deck_values,34/52
2426724416.mp4,390000,12999999,pack_type,0#HainSsoie
2426724416.mp4,390000,12999999,pack_choose,#
2426724416.mp4,390000,12999999,cash_out,#
2426724416.mp4,390000,12999999,reroll_price,##
2426724416.mp4,405000,13499999,blind,8/8888
2426724416.mp4,405000,13499999,choose_blind_or_shop,#
2426724416.mp4,405000,13499999,round_score,*0
2426724416.mp4,405000,13499999,hand_and_level,#
2426724416.mp4,405000,13499999,hands_left,4
2426724416.mp4,405000,13499999,discards_left,2
2426724416.mp4,405000,13499999,dollars,$22
2426724416.mp4,405000,13499999,ante,6/8
2426724416.mp4,405000,13499999,round,16
2426724416.mp4,405000,13499999,ante_or_lives_label,Ante
2426724416.mp4,405000,13499999,joker_values,5/5
2426724416.mp4,405000,13499999,consumable_values,0/3
2426724416.mp4,405000,13499999,hand_values,##
2426724416.mp4,405000,13499999,deck_values,35/35
2426724416.mp4,405000,13499999,pack_type,#
2426724416.mp4,405000,13499999,pack_choose,#
2426724416.mp4,405000,13499999,cash_out,8#
2426724416.mp4,405000,13499999,reroll_price,#
2426724416.mp4,420000,13999999,blind,Cerulean Bell
2426724416.mp4,420000,13999999,choose_blind_or_shop,38**h
2426724416.mp4,420000,13999999,round_score,*0
2426724416.mp4,420000,13999999,hand_and_level,#
2426724416.mp4,420000,13999999,hands_left,4
2426724416.mp4,420000,13999999,discards_left,2
2426724416.mp4,420000,13999999,dollars,$32
2426724416.mp4,420000,13999999,ante,8/8
2426724416.mp4,420000,13999999,round,24
2426724416.mp4,420000,13999999,ante_or_lives_label,#Ante
2426724416.mp4,420000,13999999,joker_values,3/5
2426724416.mp4,420000,13999999,consumable_values,0/3
2426724416.mp4,420000,13999999,hand_values,#
2426724416.mp4,420000,13999999,deck_values,12/20
2426724416.mp4,420000,13999999,pack_type,#
2426724416.mp4,420000,13999999,pack_choose,#
2426724416.mp4,420000,13999999,cash_out,#
2426724416.mp4,420000,13999999,reroll_price,#
2426724416.mp4,435000,14499999,blind,188 8
2426724416.mp4,435000,14499999,choose_blind_or_shop,#
2426724416.mp4,435000,14499999,round_score,*0
2426724416.mp4,435000,14499999,hand_and_level,#
2426724416.mp4,435000,14499999,hands_left,5
2426724416.mp4,435000,14499999,discards_left,3
2426724416.mp4,435000,14499999,dollars,#$59#
2426724416.mp4,435000,14499999,ante,11/8
2426724416.mp4,435000,14499999,round,30
2426724416.mp4,435000,14499999,ante_or_lives_label,Ante
2426724416.mp4,435000,14499999,joker_values,2/5
2426724416.mp4,435000,14499999,consumable_values,8/3
2426724416.mp4,435000,14499999,hand_values,05
2426724416.mp4,435000,14499999,deck_values,5/13
2426724416.mp4,435000,14499999,pack_type,Arcana Pack
2426724416.mp4,435000,14499999,pack_choose,Choose1
2426724416.mp4,435000,14499999,cash_out,#
2426724416.mp4,435000,14499999,reroll_price,#
2426724416.mp4,100000,3333333,blind,$8 8
2426724416.mp4,100000,3333333,choose_blind_or_shop,#
2426724416.mp4,100000,3333333,round_score,*0
2426724416.mp4,100000,3333333,hand_and_level,#
2426724416.mp4,100000,3333333,hands_left,4
2426724416.mp4,100000,3333333,discards_left,2
2426724416.mp4,100000,3333333,dollars,#$64#
2426724416.mp4,100000,3333333,ante,8/8
2426724416.mp4,100000,3333333,round,22
2426724416.mp4,100000,3333333,ante_or_lives_label,Ante
2426724416.mp4,100000,3333333,joker_values,3/5
2426724416.mp4,100000,3333333,consumable_values,1/2
2426724416.mp4,100000,3333333,hand_values,#
2426724416.mp4,100000,3333333,deck_values,49/49
2426724416.mp4,100000,3333333,pack_type,#
2426724416.mp4,100000,3333333,pack_choose,#
2426724416.mp4,100000,3333333,cash_out,#
2426724416.mp4,100000,3333333,reroll_price,#
2426724416.mp4,200000,6666666,blind,23/886
2426724416.mp4,200000,6666666,choose_blind_or_shop,#
2426724416.mp4,200000,6666666,round_score,*0
2426724416.mp4,200000,6666666,hand_and_level,#
2426724416.mp4,200000,6666666,hands_left,6
2426724416.mp4,200000,6666666,discards_left,2
2426724416.mp4,200000,6666666,dollars,$63#
2426724416.mp4,200000,6666666,ante,11/8
2426724416.mp4,200000,6666666,round,30
2426724416.mp4,200000,6666666,ante_or_lives_label,Ante
2426724416.mp4,200000,6666666,joker_values,5/5
2426724416.mp4,200000,6666666,consumable_values,0/2
2426724416.mp4,200000,6666666,hand_values,#
2426724416.mp4,200000,6666666,deck_values,52/52
2426724416.mp4,200000,6666666,pack_type,##
2426724416.mp4,200000,6666666,pack_choose,#
2426724416.mp4,200000,6666666,cash_out,##
2426724416.mp4,200000,6666666,reroll_price,$5#
2426724416.mp4,400000,13333333,blind,188
2426724416.mp4,400000,13333333,choose_blind_or_shop,#
2426724416.mp4,400000,13333333,round_score,*0
2426724416.mp4,400000,13333333,hand_and_level,#
2426724416.mp4,400000,13333333,hands_left,4
2426724416.mp4,400000,13333333,discards_left,2
2426724416.mp4,400000,13333333,dollars,$35
2426724416.mp4,400000,13333333,ante,5/8
2426724416.mp4,400000,13333333,round,14
2426724416.mp4,400000,13333333,ante_or_lives_label,Ante
2426724416.mp4,400000,13333333,joker_values,3/5
2426724416.mp4,400000,13333333,consumable_values,0/2
2426724416.mp4,400000,13333333,hand_values,#
2426724416.mp4,400000,13333333,deck_values,43/44
2426724416.mp4,400000,13333333,pack_type,#
2426724416.mp4,400000,13333333,pack_choose,#
2426724416.mp4,400000,13333333,cash_out,##
2426724416.mp4,400000,13333333,reroll_price,#
